x0,x1,y
0.508079646,0.743956132,0.324024311
0.522507371,0.424977421,0.564318462
0.435796833,0.569618785,0.420371121
0.400762459,0.451683719,0.490786784
0.406824146,0.378535915,0.548221262
0.255121609,0.420209821,0.450708432
0.616641662,0.476343139,0.567776485
0.420344458,0.708527592,0.310617108
0.646935268,0.385960401,0.646993706
0.209905151,0.551301356,0.33415726
0.355786354,0.675555451,0.306616893
0.600247545,0.451699062,0.578726004
0.391535495,0.562795429,0.40512401
0.609198325,0.345162904,0.660894557
0.492468545,0.71257815,0.339593135
0.81556738,0.402902423,0.709226769
0.347441266,0.250608047,0.615376155
0.673160683,0.535614666,0.549233653
0.588094678,0.388646515,0.619849818
0.394053122,0.365379775,0.551111293
0.531320329,0.933727196,0.193527267
0.645397093,0.487943882,0.572230557
0.650708597,0.544611127,0.533095365
0.282762418,0.566582644,0.355312668
0.438679691,0.528341693,0.450884654
0.508566932,0.678978625,0.371786433
0.405315614,0.425497625,0.512265021
0.541036902,0.772638071,0.317357249
0.308339884,0.685447739,0.278346507
0.132999169,0.654671998,0.224091826
0.655187367,0.701465813,0.419401705
0.496066825,0.375640399,0.588543079
0.537824911,0.391365255,0.595262306
0.15991109,0.622914118,0.258618237
0.536272568,0.316219018,0.650551237
0.376917704,0.5881268,0.38018477
0.739184508,0.473764812,0.623900564
0.499861725,0.526621422,0.479278038
0.665859034,0.355451529,0.677772073
0.237325945,0.243293416,0.571576738
0.615732809,0.24815231,0.735114855
0.500982941,0.513288306,0.489353258
0.27010154,0.637154943,0.296875622
0.335378133,0.395673606,0.503624453
0.55855089,0.508743925,0.518335245
0.806519282,0.583823835,0.572479364
0.639769921,0.691084493,0.42006275
0.755985458,0.630350845,0.515695711
0.4404346,0.579081592,0.414572681
0.611318976,0.317965333,0.681844632
0.469294046,0.433001526,0.534599619
0.38996725,0.479448762,0.465611051
0.448359797,0.644266875,0.371154587
0.194032437,0.323281069,0.494544065
0.362708929,0.387241548,0.52129458
0.058443112,0.239552518,0.495588251
0.449643355,0.685373494,0.340751304
0.500222914,0.630961271,0.402617799
0.586957845,0.216411799,0.745560711
0.268302185,0.569531312,0.346360995
0.36104183,0.483526835,0.450263718
0.280099422,0.664854207,0.280770638
0.696465701,0.782886674,0.378735165
0.114194535,0.484619183,0.339869595
0.470163894,0.621925687,0.39627792
0.585698087,0.525247968,0.518722525
0.341592617,0.567859051,0.37908976
0.580461653,0.325840507,0.6619458
0.706164752,0.355190408,0.695637778
0.816398598,0.576903733,0.581617963
0.417863721,0.382755624,0.548805696
0.366303009,0.556340318,0.398945219
0.820337122,0.695764168,0.495904016
0.513036297,0.260140521,0.68141821
0.361404076,0.379926373,0.526364907
0.489227213,0.663342605,0.374146993
0.277772095,0.495101147,0.404650969
0.469486115,0.608443157,0.40572666
0.412510876,0.300946037,0.60711643
0.425867775,0.65267591,0.354020376
0.314239662,0.431887584,0.467298081
0.259676282,0.012084952,0.751832059
0.312804903,0.547246375,0.382782681
0.388259839,0.565215329,0.401259079
0.412047438,0.605037743,0.383510336
0.18652696,0.391153481,0.441044098
0.706511494,0.420308374,0.648724906
0.539616882,0.518006458,0.503056307
0.280699818,0.370086785,0.497768418
0.455485793,0.871520486,0.206983328
0.461374387,0.278717745,0.644735931
0.472881907,0.538329433,0.459062287
0.360740425,0.791237603,0.223574824
0.419298139,0.795232457,0.246690808
0.276864124,0.445474922,0.440354873
0.716841331,0.59585154,0.524048649
0.488356638,0.564447528,0.446753045
0.382217859,0.881782976,0.166901335
0.548185529,0.695266257,0.376632511
0.508348014,0.34364476,0.617085411
0.389573464,0.652811766,0.338614638
0.141488869,0.504924323,0.337479689
0.2799082,0.516480332,0.390415172
0.374668957,0.629008163,0.34828986
0.369949712,0.648737422,0.332541621
0.375915796,0.481842199,0.457626356
0.484707572,0.094430481,0.789915421
0.325280128,0.588529177,0.357255085
0.472275246,0.57907492,0.428665452
0.739856111,0.286641663,0.761102067
0.519541664,0.468929867,0.530508965
0.539775905,0.447809183,0.554721951
0.549069663,0.024188868,0.870063789
0.43146806,0.671845861,0.342952025
0.19700812,0.685608248,0.229045701
0.516829734,0.456516404,0.538165193
0.322231989,0.67821163,0.289947344
0.417941993,0.524580978,0.444331659
0.556124968,0.623239721,0.433293656
0.582082724,0.540202429,0.506051044
0.477706511,0.607359236,0.410244677
0.533228013,0.467057286,0.538641959
0.389894304,0.642993124,0.345445441
0.549590258,0.354220647,0.627821866
0.632683659,0.475590183,0.575005394
0.535151562,0.641732887,0.41065208
0.667562203,0.566323778,0.524536438
0.549809931,0.473585128,0.539876535
0.731816799,0.505270502,0.597104367
0.297477371,0.572198653,0.357013003
0.471701747,0.417029445,0.547626134
0.390122206,0.622035035,0.36132146
0.317265212,0.518687353,0.404388613
0.521161961,0.502299014,0.50684459
0.484350932,0.604847166,0.415743349
0.382084012,0.590698524,0.380965596
0.292967261,0.640151351,0.305144668
0.492564243,0.576731958,0.439365878
0.630380444,0.848814588,0.300561969
0.567238607,0.569146188,0.478197934
0.756400843,0.349599946,0.722548733
0.915665126,0.542343063,0.651027955
0.715025107,0.541497549,0.563345948
0.302666753,0.332160267,0.535669708
0.442211183,0.500571565,0.47355713
0.536835608,0.586984356,0.451305455
0.323186054,0.805181994,0.197051831
0.476445601,0.627128547,0.395166665
0.261244498,0.458782261,0.423598176
0.593455186,0.60772657,0.461359068
0.477336499,0.365424638,0.587952663
0.275691726,0.421135674,0.457681954
0.280913222,0.517840298,0.388952077
0.641359752,0.300213745,0.708455841
0.406765684,0.340399431,0.575361876
0.233225523,0.454232721,0.414983204
0.169873403,0.436414353,0.399870648
0.544512891,0,0.885931377
0.497289356,0.391365417,0.577567184
0.546144246,0.519133271,0.505236804
0.462034407,0.670396686,0.356596305
0.602289192,0.401812992,0.615861015
0.813650641,0.218449387,0.843316408
0.420018575,0.404507821,0.534032488
0.32589188,0.16919778,0.664732093
0.410061986,0.420765454,0.517801232
0.339695232,0.466721527,0.453339275
0.465095822,0.628081559,0.390118525
0.553859804,0.572656748,0.469547142
0.431828159,0.79655974,0.252117569
0.345925115,0.573143031,0.377746269
0.549337454,0.724820827,0.35570856
0.738652389,0.384273561,0.688987885
0.60042807,0.799985902,0.322959242
0.470149432,0.48712595,0.495733704
0.632673034,0.390697064,0.637418729
0.345223859,0.195492012,0.655199714
0.567673948,0.491739256,0.535187953
0.604793692,0.716615347,0.386138744
0.455534895,0.680203225,0.347425544
0.693450318,0.320547708,0.715269619
0.379437862,0.508125275,0.440088408
0.004659718,0.349983671,0.391007924
0.438495307,0.617074792,0.385852673
0.132520571,0.63465014,0.238259631
0.246779702,0.464628835,0.412657576
0.469024202,0.290808504,0.639332859
0.43201399,0.722176991,0.305555529
0.277556626,0.645014269,0.295566274
0.404467148,0.30687398,0.598869745
0.554845743,0.458189473,0.554008964
0.711977535,0.676247913,0.463167876
0.403643219,0.539681305,0.427360493
0.392558376,0.267695391,0.622575806
0.560538077,0.256761881,0.704042003
0.260491331,0.504863286,0.39056828
0.447538812,0.365447008,0.57522425
0.627734001,0.567552908,0.505410595
0.59932602,0.731165815,0.373155424
0.377559721,0.253241187,0.6264195
0.419319276,0.694053728,0.32068416
0.41834827,0.486312754,0.473747759
0.431546451,0.528424526,0.448032488
0.55622993,0.612070965,0.441441412
0.42858967,0.711450969,0.312444528
0.37957711,0.474261179,0.465439728
0.476066055,0.277068629,0.65190327
0.478677729,0.704114555,0.340049702
0.553443021,0.762302354,0.330666587
0.582486262,0.864817569,0.26822135
0.217656688,0.32509302,0.502930664
0.386320627,0.289400134,0.603485254
0.640721905,0.392752054,0.638701768
0.212713808,0.535701158,0.345746438
0.607631425,0.510910697,0.538754466
0.501929214,0.608029439,0.420820835
0.558740044,0.479397164,0.540364489
0.617581792,0.762750996,0.357264385
0.014023201,0.889301428,0
0.541721603,0.16639987,0.761676812
0.487416015,0.616200607,0.408213937
0.832985861,0.494595525,0.649483461
0.322790036,0.476556947,0.43802444
0.544167981,0.409372912,0.585178365
0.380133414,0.974243442,0.09887355
0.423270776,0.457198625,0.496891124
0.646500033,0.574988771,0.508204069
0.307140485,0.724866922,0.249991907
0.640922336,0.482343586,0.574375824
0.457879994,0.316125402,0.615264333
0.311500056,0.730203931,0.246518282
0.314277589,0.645598464,0.310653377
0.463415454,0.67836146,0.351763578
0.364153998,0.471417436,0.460723776
0.416696816,0.224558484,0.66470326
0.20201553,0.27833143,0.530524751
0.633444986,0.343886645,0.671950975
0.499536581,0.357902979,0.603806353
0.197064523,0.449276022,0.402743914
0.53592531,0.507688365,0.508974648
0.558743608,0.640015971,0.422596335
0.562840675,0.48684244,0.536466777
0.317578998,0.569762807,0.366766117
0.547371339,0.418716006,0.579425501
0.215553988,0.481094897,0.38767804
0.280139006,0.312597644,0.539677138
0.28345462,0.612537342,0.321159836
